ObjectID,GlobalID,Monitoring Date,Monitor Names,Location,Pool ID,Zone,Quadrat ID,Quadrat-Year,Thatch Depth,CreationDate,Creator,EditDate,Editor,x,y,Year,QuadratYear
86,5ae78e34-8c22-4298-9b08-497c47eef014,8/7/19 19:00,Joanna Tang,camino_corto,8,transition,8T6,8T62019,0.25,8/7/19 18:47,joannatang@umail.ucsb.edu_ucsb,8/7/19 18:47,joannatang@umail.ucsb.edu_ucsb,-119.8672495,34.41491721,2019,8T62019
87,050bcf2a-632b-479a-9539-436eb0c2a65f,8/7/19 19:00,Joanna Tang,camino_corto,8,edge,8E6,80000002019,1,8/7/19 18:47,joannatang@umail.ucsb.edu_ucsb,8/7/19 18:47,joannatang@umail.ucsb.edu_ucsb,-119.8671299,34.41494255,2019,8E62019
88,af1c0003-7fe1-48de-a32d-c13022abd7b8,8/7/19 19:00,Joanna Tang,camino_corto,8,transition,8T5,8T52019,0.25,8/7/19 18:47,joannatang@umail.ucsb.edu_ucsb,8/7/19 18:47,joannatang@umail.ucsb.edu_ucsb,-119.8671091,34.41486098,2019,8T52019
89,7372c203-cc9a-4cd8-961b-b77a5fc8f6c7,8/7/19 19:00,Joanna Tang,camino_corto,8,edge,8.00E+05,8000002019,2.5,8/7/19 18:47,joannatang@umail.ucsb.edu_ucsb,8/7/19 18:47,joannatang@umail.ucsb.edu_ucsb,-119.8670801,34.41483802,2019,8.00E+052019
90,ee684d1a-2148-4a4b-8934-d9d3b45021e4,8/7/19 19:00,Joanna Tang,camino_corto,8,transition,8T4,8T42019,1,8/7/19 18:47,joannatang@umail.ucsb.edu_ucsb,8/7/19 18:47,joannatang@umail.ucsb.edu_ucsb,-119.8669943,34.41487006,2019,8T42019
91,09ffe58f-8673-4400-9bbb-81368a99c758,8/7/19 19:00,Joanna Tang,camino_corto,8,edge,8.00E+04,800002019,1.5,8/7/19 18:47,joannatang@umail.ucsb.edu_ucsb,8/7/19 18:47,joannatang@umail.ucsb.edu_ucsb,-119.8669474,34.41491984,2019,8.00E+042019
92,58c01005-8b27-4e8e-9c36-26ffc5aac107,8/7/19 19:00,Joanna Tang,camino_corto,8,transition,8T1,8T12019,0.25,8/7/19 18:47,joannatang@umail.ucsb.edu_ucsb,8/7/19 18:47,joannatang@umail.ucsb.edu_ucsb,-119.8669543,34.41494764,2019,8T12019
93,b76bbe90-56f0-4434-bd0c-70f287fb0854,8/7/19 19:00,Joanna Tang,camino_corto,8,edge,8.00E+01,802019,1,8/7/19 18:47,joannatang@umail.ucsb.edu_ucsb,8/7/19 18:47,joannatang@umail.ucsb.edu_ucsb,-119.8670377,34.41505604,2019,8.00E+012019
94,e19b772d-3956-4566-9813-b9c9983f60fd,8/7/19 19:00,Joanna Tang,camino_corto,8,transition,8T2,8T22019,0.25,8/7/19 18:47,joannatang@umail.ucsb.edu_ucsb,8/7/19 18:47,joannatang@umail.ucsb.edu_ucsb,-119.8669558,34.41502753,2019,8T22019
95,c112f807-ca59-4175-8ef3-e18992997084,8/7/19 19:00,Joanna Tang,camino_corto,8,edge,8.00E+02,8002019,0.25,8/7/19 18:47,joannatang@umail.ucsb.edu_ucsb,8/7/19 18:47,joannatang@umail.ucsb.edu_ucsb,-119.8669778,34.4149755,2019,8.00E+022019
96,74cdde5e-b29a-4e82-8399-b123f9425ad0,8/7/19 19:00,Joanna Tang,camino_corto,8,transition,8T3,8T32019,0.25,8/7/19 18:47,joannatang@umail.ucsb.edu_ucsb,8/7/19 18:47,joannatang@umail.ucsb.edu_ucsb,-119.8670078,34.41503132,2019,8T32019
97,bf2e1332-0367-4cde-b4a3-109785436b61,8/7/19 19:00,Joanna Tang,camino_corto,8,edge,8.00E+03,80002019,1,8/7/19 18:47,joannatang@umail.ucsb.edu_ucsb,8/7/19 18:47,joannatang@umail.ucsb.edu_ucsb,-119.8671011,34.41514549,2019,8.00E+032019
98,5b5c2057-2ff2-4ec7-a24c-45329eeebbc0,8/7/19 19:00,Joanna Tang,camino_corto,3,edge,3.00E+01,302019,1,8/7/19 18:47,joannatang@umail.ucsb.edu_ucsb,8/7/19 18:47,joannatang@umail.ucsb.edu_ucsb,-119.8672839,34.41516547,2019,3.00E+012019
99,3ff9638e-b71f-4fea-a531-4269af8f68fe,8/7/19 19:00,Joanna Tang,camino_corto,3,transition,3T1,3T12019,0.25,8/7/19 18:47,joannatang@umail.ucsb.edu_ucsb,8/7/19 18:47,joannatang@umail.ucsb.edu_ucsb,-119.867348,34.41529347,2019,3T12019
100,375eabcd-5bd8-4404-a5e4-0bc0eab11be0,8/7/19 19:00,Joanna Tang,camino_corto,3,edge,3.00E+02,3002019,1.25,8/7/19 18:47,joannatang@umail.ucsb.edu_ucsb,8/7/19 18:47,joannatang@umail.ucsb.edu_ucsb,-119.8673952,34.41522971,2019,3.00E+022019
101,1bcbab71-f6bb-4174-9075-cb6d70660239,8/7/19 19:00,Joanna Tang,camino_corto,3,transition,3T2,3T22019,0.25,8/7/19 18:47,joannatang@umail.ucsb.edu_ucsb,8/7/19 18:47,joannatang@umail.ucsb.edu_ucsb,-119.867548,34.41521058,2019,3T22019
102,5a91afcd-dd13-4220-a25a-eda25d7dd7a0,8/7/19 19:00,Joanna Tang,camino_corto,3,edge,3.00E+03,30002019,0.5,8/7/19 18:47,joannatang@umail.ucsb.edu_ucsb,8/7/19 18:47,joannatang@umail.ucsb.edu_ucsb,-119.8674955,34.41534208,2019,3.00E+032019
103,663f7a4e-d57b-4c20-9c4d-7d8a97d70d45,8/7/19 19:00,Joanna Tang,camino_corto,3,transition,3T3,3T32019,0.25,8/7/19 18:47,joannatang@umail.ucsb.edu_ucsb,8/7/19 18:47,joannatang@umail.ucsb.edu_ucsb,-119.8675717,34.41532049,2019,3T32019
104,6eeff789-43bc-4e9c-95f2-d054a998b7d6,8/7/19 19:00,Joanna Tang,camino_corto,3,transition,3T6,3T62019,0.25,8/7/19 18:47,joannatang@umail.ucsb.edu_ucsb,8/7/19 18:47,joannatang@umail.ucsb.edu_ucsb,-119.8675643,34.41532619,2019,3T62019
105,877bfb82-3000-4521-aece-12a7409fcff4,8/7/19 19:00,Joanna Tang,camino_corto,3,edge,3.00E+06,30000002019,0.5,8/7/19 18:47,joannatang@umail.ucsb.edu_ucsb,8/7/19 18:47,joannatang@umail.ucsb.edu_ucsb,-119.8674623,34.4151298,2019,3.00E+062019
106,22434f04-a2f4-4c61-86e4-7f3549eed98f,8/7/19 19:00,Joanna Tang,camino_corto,3,transition,3T5,3T52019,0.25,8/7/19 18:47,joannatang@umail.ucsb.edu_ucsb,8/7/19 18:47,joannatang@umail.ucsb.edu_ucsb,-119.8674567,34.41511588,2019,3T52019
107,6d9f0de3-bb58-497a-8227-b9abb74f8cb2,8/7/19 19:00,Joanna Tang,camino_corto,3,edge,3.00E+05,3000002019,0.75,8/7/19 18:47,joannatang@umail.ucsb.edu_ucsb,8/7/19 18:47,joannatang@umail.ucsb.edu_ucsb,-119.8673917,34.41512405,2019,3.00E+052019
108,d7e97b33-0a39-46d4-9e71-0c2b78128a53,8/7/19 19:00,Joanna Tang,camino_corto,3,edge,3.00E+04,300002019,1,8/7/19 18:47,joannatang@umail.ucsb.edu_ucsb,8/7/19 18:47,joannatang@umail.ucsb.edu_ucsb,-119.867391,34.41515502,2019,3.00E+042019
109,10dcf1cd-045f-4c7f-8af4-f5bf4e28c39e,8/7/19 19:00,Joanna Tang,camino_corto,3,transition,3T4,3T42019,0.25,8/7/19 18:47,joannatang@umail.ucsb.edu_ucsb,8/7/19 18:47,joannatang@umail.ucsb.edu_ucsb,-119.8673005,34.41512569,2019,3T42019
110,107c3a18-ed0d-4826-99e7-43d8d4449a21,8/7/19 19:00,Joanna Tang,camino_corto,4,edge,4.00E+06,40000002019,1,8/7/19 18:47,joannatang@umail.ucsb.edu_ucsb,8/7/19 18:47,joannatang@umail.ucsb.edu_ucsb,-119.8676784,34.41491521,2019,4.00E+062019
111,d72f64c5-21a0-40bf-8a5d-8e0ac1e11d50,8/7/19 19:00,Joanna Tang,camino_corto,4,transition,4T6,4T62019,0.25,8/7/19 18:47,joannatang@umail.ucsb.edu_ucsb,8/7/19 18:47,joannatang@umail.ucsb.edu_ucsb,-119.8676017,34.41485644,2019,4T62019
112,43e1360b-27e5-4d5b-93fc-065bdccc3867,8/7/19 19:00,Joanna Tang,camino_corto,4,edge,4.00E+05,4000002019,0.5,8/7/19 18:47,joannatang@umail.ucsb.edu_ucsb,8/7/19 18:47,joannatang@umail.ucsb.edu_ucsb,-119.8676577,34.41492457,2019,4.00E+052019
113,b83b0fb5-eeae-4cb9-9a27-a465c40738f4,8/7/19 19:00,Joanna Tang,camino_corto,4,transition,4T5,4T52019,0.25,8/7/19 18:47,joannatang@umail.ucsb.edu_ucsb,8/7/19 18:47,joannatang@umail.ucsb.edu_ucsb,-119.8676632,34.41495922,2019,4T52019
114,d31a6af2-7289-455b-8d00-efdccc4e2478,8/7/19 19:00,Joanna Tang,camino_corto,4,edge,4.00E+04,400002019,0.5,8/7/19 18:47,joannatang@umail.ucsb.edu_ucsb,8/7/19 18:47,joannatang@umail.ucsb.edu_ucsb,-119.8677314,34.41493897,2019,4.00E+042019
115,b84c3cd8-a8ba-4185-9630-400987e7db23,8/7/19 19:00,Joanna Tang,camino_corto,4,transition,4T4,4T42019,0.25,8/7/19 18:47,joannatang@umail.ucsb.edu_ucsb,8/7/19 18:47,joannatang@umail.ucsb.edu_ucsb,-119.8677968,34.41489991,2019,4T42019
116,62de8dc7-b200-47b6-af39-566c77d466f2,8/7/19 19:00,Joanna Tang,camino_corto,4,transition,4T1,4T12019,0.25,8/7/19 18:47,joannatang@umail.ucsb.edu_ucsb,8/7/19 18:47,joannatang@umail.ucsb.edu_ucsb,-119.8678258,34.41486799,2019,4T12019
117,84df6007-81c2-4607-97e2-7c961bb0d6e5,8/7/19 19:00,Joanna Tang,camino_corto,4,edge,4.00E+01,402019,0.5,8/7/19 18:47,joannatang@umail.ucsb.edu_ucsb,8/7/19 18:47,joannatang@umail.ucsb.edu_ucsb,-119.8679295,34.41488696,2019,4.00E+012019
118,60b69647-6286-4bbc-910c-6643003b0b5c,8/7/19 19:00,Joanna Tang,camino_corto,4,transition,4T2,4T22019,0.25,8/7/19 18:47,joannatang@umail.ucsb.edu_ucsb,8/7/19 18:47,joannatang@umail.ucsb.edu_ucsb,-119.8680878,34.414871,2019,4T22019
119,06967ae5-052c-4c06-b71d-d86f0cd08937,8/7/19 19:00,Joanna Tang,camino_corto,4,edge,4.00E+02,4002019,1.75,8/7/19 18:47,joannatang@umail.ucsb.edu_ucsb,8/7/19 18:47,joannatang@umail.ucsb.edu_ucsb,-119.8680032,34.41467739,2019,4.00E+022019
120,b03853a0-73bd-4acf-85e3-c1069b042aef,8/7/19 19:00,Joanna Tang,camino_corto,4,transition,4T3,4T32019,0.25,8/7/19 18:47,joannatang@umail.ucsb.edu_ucsb,8/7/19 18:47,joannatang@umail.ucsb.edu_ucsb,-119.8679843,34.41464502,2019,4T32019
121,cf4b48db-41b6-432e-aa4f-0624ebe94132,8/7/19 19:00,Joanna Tang,camino_corto,4,edge,4.00E+03,40002019,1.5,8/7/19 18:47,joannatang@umail.ucsb.edu_ucsb,8/7/19 18:47,joannatang@umail.ucsb.edu_ucsb,-119.867918,34.41451165,2019,4.00E+032019
122,e9b52a80-5dd2-4980-b30d-cbf5068d8564,8/7/19 19:00,Joanna Tang,camino_corto,5,edge,5.00E+06,50000002019,1.25,8/7/19 18:47,joannatang@umail.ucsb.edu_ucsb,8/7/19 18:47,joannatang@umail.ucsb.edu_ucsb,-119.8683458,34.41400735,2019,5.00E+062019
123,cc94eac2-2cb1-49cf-8f26-234f53df09bd,8/7/19 19:00,Joanna Tang,camino_corto,5,edge,5.00E+05,5000002019,1.75,8/7/19 18:47,joannatang@umail.ucsb.edu_ucsb,8/7/19 18:47,joannatang@umail.ucsb.edu_ucsb,-119.8683668,34.41416246,2019,5.00E+052019
124,e6d8ce34-f4b9-465d-98f0-60aacae29729,8/7/19 19:00,Joanna Tang,camino_corto,5,transition,5T6,5T62019,0.5,8/7/19 18:47,joannatang@umail.ucsb.edu_ucsb,8/7/19 18:47,joannatang@umail.ucsb.edu_ucsb,-119.8683836,34.41411299,2019,5T62019
125,64cc87b1-4977-40fc-998f-ef24ce6c5c05,8/7/19 19:00,Joanna Tang,camino_corto,5,transition,5T5,5T52019,0.25,8/7/19 18:47,joannatang@umail.ucsb.edu_ucsb,8/7/19 18:47,joannatang@umail.ucsb.edu_ucsb,-119.8683564,34.41411203,2019,5T52019
126,a66cbed0-5e55-41d7-84d7-36057ceb0fc0,8/7/19 19:00,Joanna Tang,camino_corto,5,transition,5T4,5T42019,1.25,8/7/19 18:47,joannatang@umail.ucsb.edu_ucsb,8/7/19 18:47,joannatang@umail.ucsb.edu_ucsb,-119.8684475,34.41411463,2019,5T42019
127,3c7ba2ef-b10d-474b-992f-aa74c1183b2b,8/7/19 19:00,Joanna Tang,camino_corto,5,edge,5.00E+04,500002019,1.75,8/7/19 18:47,joannatang@umail.ucsb.edu_ucsb,8/7/19 18:47,joannatang@umail.ucsb.edu_ucsb,-119.868619,34.4142484,2019,5.00E+042019
128,fba93dc8-b6eb-41b0-a8f0-a61ccd5e56e7,8/7/19 19:00,Joanna Tang,camino_corto,5,transition,5T1,5T12019,0.5,8/7/19 18:47,joannatang@umail.ucsb.edu_ucsb,8/7/19 18:47,joannatang@umail.ucsb.edu_ucsb,-119.8687388,34.41427437,2019,5T12019
129,4692ac8c-8934-4527-a2ae-f9c7d0501318,8/7/19 19:00,Joanna Tang,camino_corto,5,edge,5.00E+01,502019,0.75,8/7/19 18:47,joannatang@umail.ucsb.edu_ucsb,8/7/19 18:47,joannatang@umail.ucsb.edu_ucsb,-119.868686,34.4142451,2019,5.00E+012019
130,7234662a-7cbd-44a4-9bd2-ea835eba688a,8/7/19 19:00,Joanna Tang,camino_corto,5,transition,5T2,5T22019,0.25,8/7/19 18:47,joannatang@umail.ucsb.edu_ucsb,8/7/19 18:47,joannatang@umail.ucsb.edu_ucsb,-119.8686652,34.41430288,2019,5T22019
131,30f62a9c-09dd-4e97-b3a1-622853d5048d,8/7/19 19:00,Joanna Tang,,5,edge,5.00E+02,5002019,1.25,8/7/19 18:47,joannatang@umail.ucsb.edu_ucsb,8/7/19 18:47,joannatang@umail.ucsb.edu_ucsb,-119.8684919,34.41412187,2019,5.00E+022019
132,99702d15-0685-442c-a6cc-83843422f2d8,8/7/19 19:00,Joanna Tang,camino_corto,5,transition,5T3,5T32019,0.25,8/7/19 18:47,joannatang@umail.ucsb.edu_ucsb,8/7/19 18:47,joannatang@umail.ucsb.edu_ucsb,-119.8684522,34.41422021,2019,5T32019
133,e26010d5-c71d-42ea-a36b-de6e99b9432a,8/7/19 19:00,Joanna Tang,camino_corto,5,edge,5.00E+03,50002019,1.5,8/7/19 18:47,joannatang@umail.ucsb.edu_ucsb,8/7/19 18:47,joannatang@umail.ucsb.edu_ucsb,-119.8685163,34.41410925,2019,5.00E+032019
134,82b3a450-42e4-4ba2-95c5-1b5744b7e810,8/7/19 19:00,Joanna Tang,camino_corto,2,transition,2T1,2T12019,0.75,8/7/19 18:47,joannatang@umail.ucsb.edu_ucsb,8/7/19 18:47,joannatang@umail.ucsb.edu_ucsb,-119.8676184,34.4156964,2019,2T12019
135,45667940-271f-431c-99d4-0203fecf89a4,8/7/19 19:00,Joanna Tang,camino_corto,2,edge,2.00E+01,202019,1,8/7/19 18:47,joannatang@umail.ucsb.edu_ucsb,8/7/19 18:47,joannatang@umail.ucsb.edu_ucsb,-119.867698,34.41579495,2019,2.00E+012019
136,ac358f97-1a28-4477-9799-08bd429a39fa,8/7/19 19:00,Joanna Tang,del_sol,2,transition,2T2,2T22019,0.5,8/7/19 18:47,joannatang@umail.ucsb.edu_ucsb,8/7/19 18:47,joannatang@umail.ucsb.edu_ucsb,-119.8677477,34.41575866,2019,2T22019
137,f4d383d6-adc5-4f9d-8c14-b6f8d41d9fae,8/7/19 19:00,Joanna Tang,camino_corto,2,edge,2.00E+02,2002019,1,8/7/19 18:47,joannatang@umail.ucsb.edu_ucsb,8/7/19 18:47,joannatang@umail.ucsb.edu_ucsb,-119.8678107,34.41571582,2019,2.00E+022019
138,2693c01d-2dd7-4638-a9cd-c3713d584d01,8/7/19 19:00,Joanna Tang,camino_corto,2,edge,2.00E+03,20002019,1.25,8/7/19 18:47,joannatang@umail.ucsb.edu_ucsb,8/7/19 18:47,joannatang@umail.ucsb.edu_ucsb,-119.8678202,34.41576544,2019,2.00E+032019
139,36521b95-acac-484b-a55a-c88c9102fd2a,8/7/19 19:00,Joanna Tang,camino_corto,2,transition,2T3,2T32019,0.25,8/7/19 18:47,joannatang@umail.ucsb.edu_ucsb,8/7/19 18:47,joannatang@umail.ucsb.edu_ucsb,-119.8677876,34.41593026,2019,2T32019
140,ac14395b-27f7-41cb-a079-dee65e1bbbe8,8/7/19 19:00,Joanna Tang,camino_corto,2,edge,2.00E+06,20000002019,0.25,8/7/19 18:47,joannatang@umail.ucsb.edu_ucsb,8/7/19 18:47,joannatang@umail.ucsb.edu_ucsb,-119.8678264,34.41588687,2019,2.00E+062019
141,ff0e7639-8ae3-40e4-a85f-95c97b97fee6,8/7/19 19:00,Joanna Tang,camino_corto,2,transition,2T6,2T62019,0.25,8/7/19 18:47,joannatang@umail.ucsb.edu_ucsb,8/7/19 18:47,joannatang@umail.ucsb.edu_ucsb,-119.8676323,34.41574111,2019,2T62019
142,3753b92a-23a1-42ed-a465-1fc26c411975,8/7/19 19:00,Joanna Tang,camino_corto,2,edge,2.00E+05,2000002019,0.5,8/7/19 18:47,joannatang@umail.ucsb.edu_ucsb,8/7/19 18:47,joannatang@umail.ucsb.edu_ucsb,-119.8674779,34.41602242,2019,2.00E+052019
143,d17a44a6-5164-404c-ba03-2c24adcbbb70,8/7/19 19:00,Joanna Tang,camino_corto,2,transition,2T5,2T52019,0.25,8/7/19 18:47,joannatang@umail.ucsb.edu_ucsb,8/7/19 18:47,joannatang@umail.ucsb.edu_ucsb,-119.8674081,34.41599722,2019,2T52019
144,86ca2589-3f08-480a-9105-a384c3cae2ce,8/7/19 19:00,Joanna Tang,camino_corto,2,transition,2T4,2T42019,0.25,8/7/19 18:47,joannatang@umail.ucsb.edu_ucsb,8/7/19 18:47,joannatang@umail.ucsb.edu_ucsb,-119.8674054,34.41596514,2019,2T42019
145,e3e66a5e-53a8-4c15-aa1c-34474e43d2f5,8/7/19 19:00,Joanna Tang,camino_corto,2,edge,2.00E+04,200002019,1,8/7/19 18:47,joannatang@umail.ucsb.edu_ucsb,8/7/19 18:47,joannatang@umail.ucsb.edu_ucsb,-119.8674363,34.41596644,2019,2.00E+042019
146,8c113c99-a6df-4eca-aa2a-b5df60a32394,8/7/19 19:00,Joanna Tang,del_sol,U,transition,UT1,UT12019,0.25,8/7/19 18:47,joannatang@umail.ucsb.edu_ucsb,8/7/19 18:47,joannatang@umail.ucsb.edu_ucsb,-119.8657134,34.41572135,2019,UT12019
147,d808ad37-fc4e-4b07-9e73-d976d414d0b3,8/7/19 19:00,Joanna Tang,del_sol,U,edge,UE1,UE12019,1,8/7/19 18:47,joannatang@umail.ucsb.edu_ucsb,8/7/19 18:47,joannatang@umail.ucsb.edu_ucsb,-119.8657063,34.41572339,2019,UE12019
148,9c0b4250-c6b6-4ec7-8fe4-ad33a9f02098,8/7/19 19:00,Joanna Tang,del_sol,U,transition,UT2,UT22019,0.25,8/7/19 18:47,joannatang@umail.ucsb.edu_ucsb,8/7/19 18:47,joannatang@umail.ucsb.edu_ucsb,-119.8657368,34.4157016,2019,UT22019
149,fec9e480-2e2f-4d82-b3ab-868eadb88e56,8/7/19 19:00,Joanna Tang,del_sol,U,edge,UE2,UE22019,0.25,8/7/19 18:47,joannatang@umail.ucsb.edu_ucsb,8/7/19 18:47,joannatang@umail.ucsb.edu_ucsb,-119.865613,34.41578443,2019,UE22019
150,c900037e-cadf-4873-95d8-14cd2b019df4,8/7/19 19:00,Joanna Tang,del_sol,U,transition,UT3,UT32019,0.5,8/7/19 18:47,joannatang@umail.ucsb.edu_ucsb,8/7/19 18:47,joannatang@umail.ucsb.edu_ucsb,-119.8656237,34.41582726,2019,UT32019
151,c986aeb2-20e0-445c-a169-8686752146f1,8/7/19 19:00,Joanna Tang,del_sol,U,edge,UE3,UE32019,1,8/7/19 18:47,joannatang@umail.ucsb.edu_ucsb,8/7/19 18:47,joannatang@umail.ucsb.edu_ucsb,-119.865844,34.41590641,2019,UE32019
152,363212ee-b965-4333-96a9-cd492cb514d4,8/7/19 19:00,Joanna Tang,del_sol,U,edge,UE6,UE62019,1.25,8/7/19 18:47,joannatang@umail.ucsb.edu_ucsb,8/7/19 18:47,joannatang@umail.ucsb.edu_ucsb,-119.8659158,34.41586286,2019,UE62019
153,07fd0994-9a62-4e8c-a90a-b525242c6a69,8/7/19 19:00,Joanna Tang,del_sol,U,transition,UT6,UT62019,0.25,8/7/19 18:47,joannatang@umail.ucsb.edu_ucsb,8/7/19 18:47,joannatang@umail.ucsb.edu_ucsb,-119.8660358,34.41591961,2019,UT62019
154,2a412981-e733-4688-a719-d79ddbf9e3ce,8/7/19 19:00,Joanna Tang,del_sol,U,edge,UE5,UE52019,0.25,8/7/19 18:47,joannatang@umail.ucsb.edu_ucsb,8/7/19 18:47,joannatang@umail.ucsb.edu_ucsb,-119.866112,34.41595265,2019,UE52019
155,6af43cab-727d-4fd9-9352-f317fefa8e2c,8/7/19 19:00,Joanna Tang,del_sol,U,transition,UT5,UT52019,0.25,8/7/19 18:47,joannatang@umail.ucsb.edu_ucsb,8/7/19 18:47,joannatang@umail.ucsb.edu_ucsb,-119.8661189,34.41593982,2019,UT52019
156,1f6f03c9-8586-40ad-97ba-dfc71f8f1dad,8/7/19 19:00,Joanna Tang,del_sol,U,edge,UE4,UE42019,1.75,8/7/19 18:47,joannatang@umail.ucsb.edu_ucsb,8/7/19 18:47,joannatang@umail.ucsb.edu_ucsb,-119.8660796,34.41576083,2019,UE42019
157,f6ce4fd3-cb1a-4eca-8ea2-3ba7f0424921,8/7/19 19:00,Joanna Tang,del_sol,U,transition,UT4,UT42019,0.25,8/7/19 18:47,joannatang@umail.ucsb.edu_ucsb,8/7/19 18:47,joannatang@umail.ucsb.edu_ucsb,-119.8661829,34.41560042,2019,UT42019
158,85d99316-3916-4c91-a1e4-af3af923f15e,8/7/19 19:00,Joanna Tang,del_sol,E,edge,EE4,EE42019,0.75,8/7/19 18:47,joannatang@umail.ucsb.edu_ucsb,8/7/19 18:47,joannatang@umail.ucsb.edu_ucsb,-119.8651546,34.41587367,2019,EE42019
159,1f9e966d-4036-4a22-bf77-e9715c69fb24,8/7/19 19:00,Joanna Tang,del_sol,E,transition,ET1,ET12019,0.25,8/7/19 18:47,joannatang@umail.ucsb.edu_ucsb,8/7/19 18:47,joannatang@umail.ucsb.edu_ucsb,-119.865117,34.41577145,2019,ET12019
160,a388f78c-5e06-43d5-aacb-67845a23f1bf,8/7/19 19:00,Joanna Tang,del_sol,E,edge,EE1,EE12019,0.75,8/7/19 18:47,joannatang@umail.ucsb.edu_ucsb,8/7/19 18:47,joannatang@umail.ucsb.edu_ucsb,-119.8649022,34.41558423,2019,EE12019
161,6c2a2dfe-6bcf-4997-ac47-769748f9ba8d,8/7/19 19:00,Joanna Tang,del_sol,E,edge,EE2,EE22019,0.25,8/7/19 18:47,joannatang@umail.ucsb.edu_ucsb,8/7/19 18:47,joannatang@umail.ucsb.edu_ucsb,-119.8648536,34.41572053,2019,EE22019
162,a6436d8b-4d23-4da6-bef7-01086205ccca,8/7/19 19:00,Joanna Tang,del_sol,E,transition,ET2,ET22019,0.25,8/7/19 18:47,joannatang@umail.ucsb.edu_ucsb,8/7/19 18:47,joannatang@umail.ucsb.edu_ucsb,-119.8647394,34.41582496,2019,ET22019
163,0c1b209d-96f1-4539-818c-3a910236d79a,8/7/19 19:00,Joanna Tang,,E,edge,EE3,EE32019,0.5,8/7/19 18:47,joannatang@umail.ucsb.edu_ucsb,8/7/19 18:47,joannatang@umail.ucsb.edu_ucsb,-119.8647116,34.41579205,2019,EE32019
164,5d3f975a-7f3e-40d4-9985-0963cbd7a931,8/7/19 19:00,Joanna Tang,del_sol,E,transition,ET3,ET32019,1,8/7/19 18:47,joannatang@umail.ucsb.edu_ucsb,8/7/19 18:47,joannatang@umail.ucsb.edu_ucsb,-119.8647841,34.41587447,2019,ET32019
165,4f8448b0-aaa0-4ec9-999d-949aada50af6,8/7/19 19:00,Joanna Tang,del_sol,E,transition,ET6,ET62019,1.25,8/7/19 18:47,joannatang@umail.ucsb.edu_ucsb,8/7/19 18:47,joannatang@umail.ucsb.edu_ucsb,-119.8648249,34.41585103,2019,ET62019
166,9cb3db7a-6a1b-4993-843f-ecbdfc00c7df,8/7/19 19:00,Joanna Tang,del_sol,E,edge,EE6,EE62019,2.75,8/7/19 18:47,joannatang@umail.ucsb.edu_ucsb,8/7/19 18:47,joannatang@umail.ucsb.edu_ucsb,-119.864705,34.41579323,2019,EE62019
167,0fe4ac47-fb18-4d00-9fae-056b3975405a,8/7/19 19:00,Joanna Tang,del_sol,E,edge,EE5,EE52019,1.75,8/7/19 18:47,joannatang@umail.ucsb.edu_ucsb,8/7/19 18:47,joannatang@umail.ucsb.edu_ucsb,-119.8650822,34.41602093,2019,EE52019
168,7a5f79dc-963e-4db7-9291-e74046487340,8/7/19 19:00,Joanna Tang,del_sol,E,transition,ET5,ET52019,0.25,8/7/19 18:47,joannatang@umail.ucsb.edu_ucsb,8/7/19 18:47,joannatang@umail.ucsb.edu_ucsb,-119.8651879,34.41585695,2019,ET52019
169,7328e049-c604-4940-bfb0-e3c8d04871b3,8/7/19 19:00,Joanna Tang,del_sol,E,transition,ET4,ET42019,0.5,8/7/19 18:47,joannatang@umail.ucsb.edu_ucsb,8/7/19 18:47,joannatang@umail.ucsb.edu_ucsb,-119.8652413,34.41602692,2019,ET42019
170,0f5c39d5-3fc1-4251-92d9-f48b96ceca8a,8/7/19 19:00,Joanna Tang,del_sol,W,edge,WE1,WE12019,2,8/7/19 18:47,joannatang@umail.ucsb.edu_ucsb,8/7/19 18:47,joannatang@umail.ucsb.edu_ucsb,-119.8657369,34.41612121,2019,WE12019
171,f597472a-7bcb-4e1c-a01e-6f8520b3f369,8/7/19 19:00,Joanna Tang,del_sol,W,transition,WT1,WT12019,1.25,8/7/19 18:47,joannatang@umail.ucsb.edu_ucsb,8/7/19 18:47,joannatang@umail.ucsb.edu_ucsb,-119.8656807,34.41610225,2019,WT12019
172,ed1220ef-5219-4231-a83c-d188a477f3fe,8/7/19 19:00,Joanna Tang,del_sol,W,edge,WE2,WE22019,1.75,8/7/19 18:47,joannatang@umail.ucsb.edu_ucsb,8/7/19 18:47,joannatang@umail.ucsb.edu_ucsb,-119.865474,34.41618984,2019,WE22019
173,41097e49-1583-4392-9466-f82f6b11cb35,8/7/19 19:00,Joanna Tang,del_sol,W,transition,WT2,WT22019,0.5,8/7/19 18:47,joannatang@umail.ucsb.edu_ucsb,8/7/19 18:47,joannatang@umail.ucsb.edu_ucsb,-119.8653518,34.41620604,2019,WT22019
174,93b3a8da-060a-480a-b89e-3f5ea090a9e2,8/7/19 19:00,Joanna Tang,del_sol,W,edge,WE3,WE32019,1.5,8/7/19 18:47,joannatang@umail.ucsb.edu_ucsb,8/7/19 18:47,joannatang@umail.ucsb.edu_ucsb,-119.8654591,34.41622848,2019,WE32019
